slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
439,1,-1,-2,0,-2,-1,0,3,2.195
440,-1,-2,-3,-3,-3,0,-2,-1,2.2
441,-1,0,1,-1,-3,-2,-1,0,2.205
442,-1,-1,-3,0,-3,-1,-2,-4,2.21
443,2,-1,0,0,0,0,2,-1,2.215
444,0,-1,1,0,1,0,-2,1,2.22
445,-3,-3,-1,0,0,-1,-2,-2,2.225
446,-1,0,-1,0,0,-1,0,-2,2.23
447,-2,-1,0,-2,-1,-1,-2,1,2.235
448,-1,-2,-2,-1,0,0,1,0,2.24
449,0,0,-1,0,-1,0,0,0,2.245
450,-1,-2,-1,0,0,-1,1,-2,2.25
451,0,0,0,-3,0,-2,-1,0,2.255
452,-1,-1,-2,1,-2,-1,-2,-2,2.26
453,-1,-1,-1,1,-1,-2,-1,0,2.265
454,2,-1,-1,-2,0,-2,0,0,2.27
455,-4,1,-2,2,0,1,0,1,2.275
456,9,-1,0,3,0,-1,-2,0,2.28
457,-8,-1,0,-2,0,-1,-1,-3,2.285
458,0,-1,-2,-2,-3,0,-2,3,2.29
459,5,-2,0,-1,1,0,1,0,2.295
460,-1,0,0,-2,-1,-1,-2,-1,2.3
461,1,0,-2,-1,-2,-1,-1,1,2.305
462,-1,-2,-2,-1,-2,-1,-2,-3,2.31
463,2,1,-1,0,-1,-1,1,-1,2.315
464,-5,0,-1,-1,-1,-2,-1,0,2.32
465,2,0,0,-2,-1,-1,-1,-2,2.325
466,-3,0,-1,-1,-1,-1,-2,-2,2.33
467,0,-2,-1,-2,0,0,-1,-3,2.335
468,-4,-1,0,-1,0,1,-1,-1,2.34
469,0,1,-1,0,-1,-1,0,-1,2.345
470,1,1,0,-1,0,-2,-1,-3,2.35
471,0,-2,-3,-1,-1,-1,0,1,2.355
472,-2,0,-1,-1,-2,-1,0,0,2.36
473,1,-1,-2,-1,-2,0,-2,-1,2.365
474,-3,-2,0,1,1,0,0,-1,2.37
475,-2,-2,-1,0,-3,-2,-3,0,2.375
476,-1,0,-1,-2,1,2,-1,-1,2.38
477,0,-1,-3,-1,0,0,-2,-1,2.385
478,0,0,0,-1,0,0,-1,0,2.39
479,-2,0,0,-3,-1,-1,-2,0,2.395
480,-3,-1,0,-1,-2,-1,0,0,2.4
481,-1,0,0,-1,0,0,0,0,2.405
482,-3,-3,-1,-2,-1,-1,-1,5,2.41
483,-2,-1,-1,-1,0,-1,-2,-11,2.415
484,-3,-1,-1,-1,-1,-1,-2,2,2.42
485,14,-1,-1,0,0,-2,1,2,2.425
486,-6,1,0,-1,-2,-1,0,-3,2.43
487,-2,2,-1,0,0,0,0,2,2.435
488,-2,-1,0,-1,0,-1,0,-2,2.44
489,-1,0,1,-1,-2,0,0,-2,2.445
490,-2,-1,-1,-1,-2,-1,-2,0,2.45
491,0,-2,0,0,-2,1,1,0,2.455
492,-2,-1,-3,-3,-1,0,-1,-3,2.46
493,-1,-1,-1,0,-2,-1,-1,-2,2.465
494,2,0,-2,-1,-2,-1,-1,-3,2.47
495,-1,-1,0,0,-2,-2,-1,0,2.475
496,0,-1,-1,-2,1,-2,1,-2,2.48
497,-5,-1,-1,-1,-2,-1,-2,-1,2.485
498,4,0,-1,-1,-1,1,0,-1,2.49
499,-2,-1,-2,0,0,-1,-1,0,2.495
500,2,0,0,-1,-3,-2,-2,-1,2.5
501,-2,-2,-2,0,-1,-1,0,-3,2.505
502,-2,-2,-1,-1,-2,0,-2,-2,2.51
503,1,0,-1,0,0,2,-2,3,2.515
504,-1,-1,-1,-2,-1,0,0,-2,2.52
505,-4,0,-1,-2,-1,0,0,-1,2.525
506,-2,-1,-1,0,-2,0,0,-2,2.53
507,-1,-1,-1,-2,-2,-2,-1,-2,2.535
508,-3,-2,-1,-1,-1,0,0,-1,2.54
509,-1,1,0,0,2,1,0,-1,2.545
510,-1,-1,-1,-1,0,-1,1,6,2.55
511,-3,-1,-1,-1,-1,-2,-1,-10,2.555
512,0,0,0,0,-1,-1,-1,-1,2.56
513,-2,-2,-1,-1,-2,0,-2,1,2.565
514,2,0,0,-1,1,-2,0,-2,2.57
515,-2,-1,-2,0,0,0,1,5,2.575
