slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
226,-1,-1,-2,-1,1,-6,-1,-1,1.13
227,-2,-2,-1,-1,-4,-5,-3,-1,1.135
228,0,-2,0,0,4,6,0,-1,1.14
229,1,-1,-1,-1,-1,2,1,0,1.145
230,-3,-2,-2,-3,-9,-8,-4,-2,1.15
231,0,-1,-2,-1,1,-3,-3,-1,1.155
232,-1,0,0,2,1,3,-2,0,1.16
233,0,0,-1,-3,-10,0,2,0,1.165
234,-1,1,0,7,23,9,2,-2,1.17
235,0,0,-1,-1,-7,-2,-1,0,1.175
236,-1,-2,0,-1,-1,-5,-3,-2,1.18
237,-2,-1,-2,-4,-10,-8,-4,-3,1.185
238,-1,-1,0,-3,1,10,1,-2,1.19
239,-1,0,0,0,3,-3,-1,0,1.195
240,-1,-1,-1,0,-1,-8,-3,-1,1.2
241,-1,-1,-3,-2,-1,9,1,-1,1.205
242,-2,0,-2,-2,-4,0,1,0,1.21
243,-2,-2,-3,-2,0,-4,-2,-2,1.215
244,0,-1,0,-3,-4,-2,-2,-1,1.22
245,0,0,1,4,9,0,-2,1,1.225
246,0,0,1,1,-2,0,0,0,1.23
247,1,-1,0,-1,-1,1,0,-2,1.235
248,-1,-2,-1,-1,-2,-2,-2,0,1.24
249,-3,-2,-1,-4,-10,-5,-3,-2,1.245
250,-1,-1,0,-2,-1,-1,1,-1,1.25
251,-1,-1,-1,1,1,-3,0,0,1.255
252,0,0,-1,4,7,11,4,-1,1.26
253,0,1,1,1,4,4,1,-1,1.265
254,-3,-1,2,-1,-7,-2,-3,0,1.27
255,0,-2,-2,-4,-6,-8,-3,1,1.275
256,0,0,-1,-1,2,-5,-2,-2,1.28
257,0,-2,-3,-2,-5,-3,0,-1,1.285
258,1,-1,-2,-4,-6,-1,0,0,1.29
259,1,1,0,6,17,5,-1,0,1.295
260,0,-1,1,1,-3,4,2,0,1.3
261,-2,0,0,1,2,-3,-3,-1,1.305
262,0,0,-2,-2,-8,-4,-3,-3,1.31
263,-1,-3,-1,-3,-4,0,1,-2,1.315
264,0,1,0,-1,-1,1,0,-1,1.32
265,-2,-1,-2,0,1,-1,0,0,1.325
266,1,-2,-1,-3,-8,-7,-3,1,1.33
267,-2,1,-2,-3,-1,-6,-3,0,1.335
268,0,0,-1,-2,-2,3,-1,-1,1.34
269,1,1,1,4,9,8,3,0,1.345
270,-1,1,1,3,2,2,0,0,1.35
271,1,0,0,1,-1,1,0,-2,1.355
272,-2,0,-1,-2,-7,-6,-1,-2,1.36
273,-1,0,-3,-4,-4,-4,-3,-3,1.365
274,-1,-2,-2,-2,2,-3,0,-2,1.37
275,-1,-1,-1,-1,-5,-5,-2,-1,1.375
276,0,-1,0,-2,1,3,0,1,1.38
277,1,0,1,2,2,7,2,0,1.385
278,0,0,0,1,2,-1,1,-1,1.39
279,-2,-1,0,-4,-10,-4,-1,-1,1.395
280,-2,-1,-2,0,7,-2,-3,-1,1.4
281,-1,-2,-1,-3,-6,-10,-4,-2,1.405
282,-1,-3,0,-3,-10,3,0,-1,1.41
283,-3,2,-1,0,12,11,2,-1,1.415
284,0,1,0,2,-1,1,1,0,1.42
285,-2,0,-1,1,-1,-2,-1,-2,1.425
286,-1,-1,0,-3,-10,-9,-3,-3,1.43
287,0,-4,-2,-4,0,-7,-3,-3,1.435
288,1,-1,-1,1,-2,-1,-1,0,1.44
289,0,0,0,1,5,6,4,2,1.445
290,0,-1,-2,1,3,3,1,0,1.45
291,-1,-2,0,-1,-3,2,2,0,1.455
292,0,0,-1,-2,-1,-5,-1,-2,1.46
293,1,-1,0,-3,-5,-9,-3,0,1.465
294,-1,0,-2,-3,6,2,-2,-3,1.47
295,0,0,-2,1,-1,-4,-2,0,1.475
296,-1,-1,-2,-2,-3,2,1,-1,1.48
297,0,0,-2,-1,1,7,0,-1,1.485
298,-1,2,0,1,2,-4,-1,0,1.49
299,0,-1,0,-2,-1,-1,0,-2,1.495
300,-2,-1,-2,-2,-2,-6,-2,-1,1.5
301,-1,-1,-2,-3,-11,-6,-3,-1,1.505
302,-1,-1,-1,3,11,4,0,2,1.51
303,-2,-1,-1,0,-6,-3,-2,-2,1.515
304,-2,-1,-2,1,2,5,2,1,1.52
305,-1,-1,-1,-1,-12,0,3,0,1.525
306,-2,-1,-2,-1,13,2,-2,0,1.53
307,0,-1,-1,0,-10,-1,-1,0,1.535
308,0,-1,-1,-4,0,-8,-5,-2,1.54
309,-2,0,0,2,6,7,-1,-1,1.545
310,0,0,0,-3,-6,-1,1,0,1.55
311,0,1,-1,-2,-1,-1,0,0,1.555
312,0,0,-2,-5,-5,-6,-1,-2,1.56
313,-1,-1,-1,-1,2,3,0,-2,1.565
314,0,-1,1,1,-1,-1,0,-1,1.57
315,-1,-1,0,-1,1,2,0,2,1.575
316,-1,-2,-1,-1,-4,-4,-2,0,1.58
317,-1,-1,-1,1,4,-4,-1,0,1.585
318,-1,-1,-1,0,-2,4,2,0,1.59
319,-1,-2,-1,-3,-7,-3,0,-2,1.595
320,-1,0,2,1,10,1,-2,-1,1.6
321,0,-1,-2,-1,-4,-4,-2,-2,1.605
322,-2,-2,0,-1,-6,4,1,-1,1.61
323,-2,0,-2,-2,1,-8,-3,-1,1.615
324,0,-1,0,-1,1,6,1,0,1.62
325,0,1,0,2,6,4,0,1,1.625
326,-2,0,-2,-1,-4,-4,-1,0,1.63
327,-1,-2,-1,-1,0,2,0,-2,1.635
328,-1,-2,-3,-1,-4,-2,-1,0,1.64
329,-1,-3,-1,-4,0,-11,-3,-1,1.645
330,0,0,-1,-1,-5,5,-1,-1,1.65
331,-1,-2,-1,1,1,0,0,-2,1.655
332,0,-1,-1,0,-1,0,-1,-1,1.66
333,0,1,1,-2,-2,-2,-1,-2,1.665
334,0,-1,-1,-1,0,-4,-1,-2,1.67
335,-2,0,-2,-1,1,2,-1,0,1.675
336,-2,-2,-2,-4,-18,-6,1,1,1.68
337,-2,-1,-1,1,16,4,-1,-1,1.685
338,-2,0,1,0,0,-2,-1,-1,1.69
339,-1,-1,-1,2,-1,1,-2,0,1.695
340,0,0,1,2,4,4,3,-1,1.7
341,-1,-1,-2,-2,-8,0,1,-1,1.705
342,-2,-2,-2,-3,-1,-3,-2,0,1.71
343,1,0,-1,-2,0,0,0,-2,1.715
344,-1,0,0,-1,-2,-4,-2,0,1.72
345,-1,-1,-2,0,-5,-8,-2,-1,1.725
346,-1,-2,-2,-1,1,6,-1,-1,1.73
347,1,0,-1,-1,-3,-1,1,0,1.735
348,-1,0,-1,0,4,1,-1,0,1.74
349,0,-1,0,-1,2,1,1,1,1.745
350,0,-2,-1,-1,-4,-7,-1,-1,1.75
351,-1,-1,0,-1,1,1,-1,0,1.755
352,-2,-1,-2,-3,-7,0,-1,-2,1.76
353,0,-2,-1,-1,4,-6,-2,-1,1.765
354,-1,0,-4,-2,-8,-3,-1,-1,1.77
355,0,0,0,0,5,9,3,1,1.775
356,0,-1,-1,2,6,4,1,-1,1.78
357,0,0,0,2,-3,0,0,1,1.785
358,0,-2,0,-3,-5,-4,-4,0,1.79
359,-2,-2,0,-1,1,-4,-3,-3,1.795
360,0,0,-1,-3,-6,-10,-3,-1,1.8
361,-2,-2,-1,-3,-1,13,5,-3,1.805
362,0,0,-1,1,6,2,1,0,1.81
363,-1,0,0,-2,-5,-2,0,1,1.815
364,1,-2,0,0,3,-1,-3,-1,1.82
365,-1,-2,0,-2,-4,-5,-3,-2,1.825
366,0,-2,0,0,1,-1,-3,0,1.83
367,0,0,-1,-1,0,1,2,-1,1.835
368,0,-2,-2,-2,-8,-6,-2,0,1.84
369,-1,-1,-2,0,8,6,-1,0,1.845
370,0,-1,-1,-5,-24,-7,0,0,1.85
371,0,-2,0,0,20,-1,-2,-2,1.855
372,0,0,1,5,6,10,3,2,1.86
373,-1,-1,0,-2,-6,-3,0,-1,1.865
374,-1,0,0,0,3,-5,-1,-2,1.87
375,-2,-3,-2,-3,-11,6,0,0,1.875
376,-1,0,-1,-1,-1,-8,-3,0,1.88
377,-1,-1,0,-1,-1,1,-1,0,1.885
378,-1,0,0,-1,3,3,1,0,1.89
379,-1,-1,-1,-1,-4,-3,-2,-2,1.895
380,-1,0,-1,-1,4,3,-1,-2,1.9
381,-1,0,0,0,-5,-5,-2,-1,1.905
382,-1,-2,0,-1,2,-3,-2,-2,1.91
383,0,1,-1,2,-1,1,0,0,1.915
384,-1,-1,-1,-2,-3,0,0,-1,1.92
385,0,1,-1,0,3,0,-2,-1,1.925
